queue_entry_id,mol_id,campaign_id,model_version,acquisition_strategy,priority_score,uncertainty_score,novelty_score,feasibility_score,hard_constraint_status,recommended_next_action,payload_json,status,created_at,updated_at,expires_at,notes
alq_6260b18c4ed67e329e3e,mol_laivqgxrbavkrh-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_150902786""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_e0a8caf674f75714feaa,mol_liwwegvhnnisoc-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_140274364""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_d7a9846ba3e47a0c09d7,mol_mphqpglwzhbtej-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_140148539""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_507a0a41d42daa738e28,mol_muwccayzgzqngk-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_139906496""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_adf49b0922785d532455,mol_nczjunorevobnv-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_168180016""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_0471d26815c45c2add81,mol_njpirbpeicoasj-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_85862245""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_6a2ea43c852fcd10b5c6,mol_nupbxtzobyevir-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_2774880""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_a023237f925c20dc3860,mol_oncrycrasgsmpv-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_173175931""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_cbebbbbbdf4dfdf3770d,mol_oylgpewglmeyfj-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_19704280""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_66b4c0146e2e770c5b7a,mol_ozxmufvxfnaego-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_173210791""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_8f5a90ef0d61c169ba9e,mol_pvyyrpahxquhaw-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_53972196""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_fe48e70e91b10e96cae0,mol_pzvkffuecmaugo-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.6,0.748889,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7488888888888889, ""novelty"": 0.6, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_21142948""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_876d1119a1c2ef143c45,mol_qdpaswizemdvcz-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_153797901""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_f87cb8ab2a0f3490f1a6,mol_qrlwfedbwmajsq-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_14512247""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_b8f7250781ac572c696a,mol_qvfyqjviozqfnz-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_139906490""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_31a9c387df04dac84cfa,mol_qyfmnuczvbfuhl-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_55068""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_570e81cc56b2068708a9,mol_rdxmibscvzzdsl-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_139906489""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_b5fef6536a7d8898da11,mol_rudlvqmhjvabqk-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_176279953""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_079c3cbbda7d50ac4eb7,mol_sknirafqlnrxjx-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_153919311""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_103d0ce9ed9c2b814131,mol_sxafzsjbioxonf-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_601620""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_112b4597fb8ec5605495,mol_twondsdvcvrfcc-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.732333,1.0,0.55,0.815556,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8155555555555556, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_228064""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
